@relation 'Restauraunts_Info_withoutids-weka.filters.unsupervised.attribute.Remove-R1-4,24-38,44,46-48-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last'

@attribute Alcohol {full_bar,none,beer_and_wine}
@attribute 'Noise Level' {average,quiet,loud,very_loud}
@attribute 'Has TV' {FALSE,TRUE}
@attribute Attire {casual,dressy,formal}
@attribute 'Good for Kids' {TRUE,FALSE}
@attribute 'Good For Groups' {TRUE,FALSE}
@attribute 'Price Range' {1,2,3,4}
@attribute Delivery {TRUE,FALSE}
@attribute Caters {TRUE,FALSE}
@attribute BYOB {FALSE,TRUE}
@attribute 'Dogs Allowed' {FALSE,TRUE}
@attribute 'Accepts Credit Cards' {TRUE,FALSE}
@attribute BYOB/Corkage {no,yes_free,yes_corkage}
@attribute 'Take out' {TRUE,FALSE}
@attribute 'Wheelchair Accessible' {FALSE,TRUE}
@attribute 'Outdoor Seating' {FALSE,TRUE}
@attribute 'Takes Reservations' {TRUE,FALSE}
@attribute 'Waiter Service' {TRUE,FALSE}
@attribute 'Wi Fi' {no,free,paid}
@attribute Parking_garage {FALSE,TRUE}
@attribute Parking_street {FALSE,TRUE}
@attribute Parking_validated {FALSE,TRUE}
@attribute Parking_lot {TRUE,FALSE}
@attribute Parking_valet {FALSE,TRUE}
@attribute 'Score Class' {High,Med,'Very High',Low}

@data
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,free,TRUE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,quiet,TRUE,casual,FALSE,TRUE,1,FALSE,FALSE,FALSE,?,TRUE,yes_free,TRUE,TRUE,FALSE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,FALSE,TRUE,FALSE,FALSE,FALSE,Med
full_bar,quiet,FALSE,dressy,FALSE,TRUE,3,FALSE,FALSE,FALSE,?,TRUE,no,FALSE,TRUE,FALSE,TRUE,TRUE,free,TRUE,FALSE,TRUE,FALSE,TRUE,'Very High'
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
?,quiet,?,casual,TRUE,TRUE,?,FALSE,?,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,?,?,Med
full_bar,average,TRUE,casual,FALSE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,FALSE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,?,FALSE,?,?,?,?,?,?,?,Low
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Low
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,FALSE,dressy,FALSE,TRUE,3,FALSE,FALSE,FALSE,?,TRUE,no,TRUE,TRUE,FALSE,TRUE,TRUE,no,TRUE,FALSE,FALSE,FALSE,FALSE,'Very High'
none,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,?,?,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,High
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Low
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,TRUE,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,'Very High'
full_bar,average,?,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,High
none,?,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,?,FALSE,?,?,?,?,?,?,?,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,TRUE,free,?,?,?,?,?,High
none,loud,FALSE,casual,TRUE,TRUE,1,TRUE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
full_bar,average,FALSE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,FALSE,FALSE,TRUE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,FALSE,TRUE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,FALSE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,no,FALSE,TRUE,FALSE,FALSE,FALSE,Med
none,average,TRUE,casual,TRUE,TRUE,1,FALSE,TRUE,?,TRUE,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,TRUE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,?,?,casual,FALSE,FALSE,1,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Low
none,average,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,FALSE,FALSE,FALSE,TRUE,TRUE,free,?,?,?,?,?,Med
full_bar,average,TRUE,casual,FALSE,TRUE,2,FALSE,TRUE,?,TRUE,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,TRUE,FALSE,TRUE,FALSE,'Very High'
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,TRUE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,'Very High'
full_bar,quiet,?,casual,TRUE,TRUE,2,?,FALSE,?,?,TRUE,?,TRUE,?,?,TRUE,TRUE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Low
full_bar,loud,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,free,TRUE,FALSE,FALSE,FALSE,FALSE,High
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,FALSE,?,FALSE,TRUE,TRUE,no,TRUE,FALSE,FALSE,FALSE,FALSE,High
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,FALSE,?,TRUE,yes_free,TRUE,TRUE,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
?,?,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,?,free,?,?,?,?,?,Low
full_bar,loud,FALSE,casual,FALSE,TRUE,2,FALSE,FALSE,?,TRUE,TRUE,?,TRUE,FALSE,FALSE,FALSE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,High
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,FALSE,casual,FALSE,TRUE,2,FALSE,FALSE,?,TRUE,TRUE,?,TRUE,FALSE,TRUE,FALSE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,'Very High'
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,free,TRUE,FALSE,FALSE,FALSE,FALSE,Med
none,average,TRUE,casual,TRUE,TRUE,1,TRUE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
beer_and_wine,average,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,FALSE,?,TRUE,yes_free,TRUE,TRUE,FALSE,FALSE,TRUE,no,TRUE,FALSE,FALSE,FALSE,FALSE,'Very High'
?,quiet,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,?,?,?,?,?,?,?,?,?,?,?,Med
?,?,?,?,?,?,3,FALSE,?,?,FALSE,FALSE,?,FALSE,?,TRUE,?,?,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,?,?,?,TRUE,TRUE,?,?,?,?,?,?,?,?,?,?,TRUE,?,?,FALSE,FALSE,FALSE,FALSE,FALSE,Low
none,quiet,FALSE,casual,TRUE,TRUE,1,TRUE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,TRUE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,'Very High'
full_bar,average,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,no,FALSE,FALSE,FALSE,FALSE,TRUE,'Very High'
full_bar,average,FALSE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,FALSE,?,FALSE,TRUE,TRUE,no,FALSE,TRUE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,loud,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,loud,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,yes_free,TRUE,?,FALSE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,quiet,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,FALSE,?,?,?,?,?,?,?,Low
full_bar,?,?,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,?,FALSE,TRUE,FALSE,TRUE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,?,TRUE,?,?,?,?,?,?,?,Low
?,?,?,?,TRUE,TRUE,3,?,?,?,?,FALSE,?,TRUE,?,FALSE,?,?,?,?,?,?,?,?,Med
full_bar,quiet,FALSE,casual,?,?,2,FALSE,FALSE,?,?,TRUE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
beer_and_wine,quiet,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Low
beer_and_wine,?,?,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,quiet,TRUE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
none,average,FALSE,casual,FALSE,FALSE,2,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,very_loud,TRUE,casual,TRUE,TRUE,2,?,?,?,?,TRUE,?,TRUE,?,FALSE,?,TRUE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Low
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,2,FALSE,TRUE,?,FALSE,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Med
?,quiet,FALSE,casual,TRUE,FALSE,2,TRUE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,?,?,?,?,?,Med
beer_and_wine,quiet,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,?,FALSE,TRUE,FALSE,FALSE,FALSE,Med
none,?,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,?,?,?,?,?,Low
beer_and_wine,quiet,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Med
full_bar,?,?,dressy,FALSE,FALSE,3,FALSE,?,FALSE,?,TRUE,no,FALSE,FALSE,FALSE,TRUE,TRUE,?,TRUE,FALSE,FALSE,FALSE,FALSE,Med
?,average,?,casual,TRUE,TRUE,2,?,?,?,?,TRUE,?,TRUE,?,?,FALSE,?,?,?,?,?,?,?,Low
?,?,?,?,TRUE,TRUE,2,TRUE,TRUE,?,?,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,?,?,?,?,?,?,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,free,FALSE,TRUE,FALSE,TRUE,FALSE,'Very High'
none,average,FALSE,casual,FALSE,FALSE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Low
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Low
none,quiet,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,FALSE,TRUE,?,TRUE,TRUE,TRUE,FALSE,FALSE,free,FALSE,FALSE,FALSE,TRUE,FALSE,High
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
full_bar,average,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,TRUE,FALSE,FALSE,FALSE,Med
beer_and_wine,quiet,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,FALSE,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Low
none,quiet,TRUE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,TRUE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,?,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,very_loud,TRUE,casual,FALSE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,FALSE,?,FALSE,FALSE,FALSE,no,FALSE,TRUE,FALSE,FALSE,FALSE,Med
beer_and_wine,average,TRUE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,TRUE,no,TRUE,TRUE,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
full_bar,average,TRUE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,Med
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,FALSE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,FALSE,free,TRUE,FALSE,FALSE,FALSE,FALSE,High
beer_and_wine,quiet,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,FALSE,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,no,TRUE,FALSE,FALSE,FALSE,TRUE,High
beer_and_wine,?,?,?,?,TRUE,2,TRUE,?,?,?,FALSE,?,TRUE,TRUE,FALSE,FALSE,?,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,TRUE,FALSE,FALSE,FALSE,TRUE,'Very High'
full_bar,loud,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,FALSE,?,no,FALSE,FALSE,FALSE,FALSE,FALSE,Low
beer_and_wine,average,TRUE,casual,TRUE,TRUE,1,TRUE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,High
none,average,FALSE,casual,TRUE,FALSE,1,FALSE,TRUE,?,?,TRUE,?,FALSE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Low
none,average,FALSE,casual,TRUE,TRUE,1,TRUE,TRUE,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,High
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,FALSE,FALSE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,quiet,TRUE,casual,TRUE,TRUE,2,TRUE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,TRUE,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Low
none,quiet,FALSE,casual,TRUE,FALSE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,?,FALSE,casual,TRUE,FALSE,2,FALSE,?,?,?,TRUE,?,TRUE,?,FALSE,FALSE,?,free,?,?,?,?,?,Low
full_bar,quiet,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,?,?,?,?,?,Med
full_bar,average,TRUE,dressy,FALSE,TRUE,3,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,no,FALSE,FALSE,FALSE,FALSE,TRUE,'Very High'
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,FALSE,?,TRUE,TRUE,TRUE,FALSE,TRUE,no,FALSE,TRUE,FALSE,FALSE,FALSE,High
none,average,TRUE,casual,TRUE,TRUE,1,TRUE,FALSE,?,?,TRUE,?,TRUE,?,?,FALSE,?,?,?,?,?,?,?,Low
none,quiet,TRUE,casual,TRUE,FALSE,1,TRUE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
?,?,?,casual,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Low
none,average,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,free,FALSE,FALSE,FALSE,FALSE,FALSE,Med
beer_and_wine,average,FALSE,casual,TRUE,TRUE,2,FALSE,FALSE,?,?,TRUE,?,FALSE,TRUE,FALSE,TRUE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
none,quiet,FALSE,casual,TRUE,TRUE,2,?,?,?,?,TRUE,?,TRUE,?,FALSE,?,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Low
full_bar,average,FALSE,casual,TRUE,TRUE,3,FALSE,FALSE,?,?,TRUE,?,FALSE,TRUE,TRUE,TRUE,TRUE,no,FALSE,FALSE,FALSE,FALSE,TRUE,'Very High'
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,FALSE,?,TRUE,no,TRUE,TRUE,FALSE,FALSE,TRUE,no,FALSE,TRUE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,dressy,TRUE,TRUE,3,?,?,?,?,TRUE,?,?,?,TRUE,TRUE,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,free,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
none,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,quiet,FALSE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
beer_and_wine,average,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,?,TRUE,TRUE,?,TRUE,TRUE,TRUE,FALSE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,High
beer_and_wine,average,FALSE,casual,TRUE,TRUE,1,FALSE,TRUE,?,?,TRUE,?,TRUE,?,TRUE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,average,FALSE,casual,FALSE,TRUE,2,FALSE,TRUE,FALSE,?,TRUE,no,TRUE,TRUE,TRUE,TRUE,TRUE,no,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
full_bar,?,TRUE,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,FALSE,TRUE,?,FALSE,FALSE,FALSE,TRUE,FALSE,Med
?,?,?,casual,?,?,1,?,?,?,?,TRUE,?,?,?,?,FALSE,?,?,?,?,?,?,?,Low
full_bar,loud,?,casual,TRUE,TRUE,2,TRUE,?,?,?,TRUE,?,TRUE,TRUE,FALSE,?,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
none,average,TRUE,casual,TRUE,TRUE,1,FALSE,FALSE,?,?,TRUE,?,TRUE,TRUE,FALSE,TRUE,TRUE,free,FALSE,FALSE,FALSE,TRUE,FALSE,'Very High'
none,?,?,casual,TRUE,TRUE,1,FALSE,?,?,?,TRUE,?,TRUE,TRUE,?,FALSE,FALSE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,FALSE,?,TRUE,FALSE,TRUE,?,?,?,?,?,?,Med
beer_and_wine,average,TRUE,casual,TRUE,TRUE,1,TRUE,TRUE,?,?,TRUE,?,TRUE,?,FALSE,FALSE,FALSE,no,FALSE,FALSE,FALSE,TRUE,FALSE,Med
full_bar,quiet,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,?,TRUE,TRUE,TRUE,?,FALSE,FALSE,FALSE,FALSE,FALSE,Med
full_bar,average,TRUE,casual,TRUE,TRUE,2,FALSE,?,?,?,TRUE,?,TRUE,TRUE,TRUE,TRUE,TRUE,free,?,?,?,?,?,Med
full_bar,average,TRUE,casual,FALSE,TRUE,2,FALSE,FALSE,FALSE,?,TRUE,yes_free,TRUE,TRUE,FALSE,FALSE,TRUE,free,FALSE,TRUE,FALSE,TRUE,FALSE,'Very High'
